State,Age Group,Age Group Count,Education Level,Education Count,Mean/Median Income,Value,Poverty/Total Pop,Poverty/Total Pop Count
Washington ,65 years and over,1207685.0,Bachelor's or Higher,2033029.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,65 years and over,1207685.0,Bachelor's or Higher,2033029.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,65 years and over,1207685.0,Bachelor's or Higher,2033029.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,65 years and over,1207685.0,Bachelor's or Higher,2033029.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,65 years and over,1207685.0,Proportion BA or Higher,0.342,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,65 years and over,1207685.0,Proportion BA or Higher,0.342,Median Income,58341.0,Total Estimate,7470152.0
Washington ,65 years and over,1207685.0,Proportion BA or Higher,0.342,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,65 years and over,1207685.0,Proportion BA or Higher,0.342,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,65 years and over,1207685.0,Proportion BA or Higher,0.342,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,65 years and over,1207685.0,Proportion BA or Higher,0.342,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,65 years and over,1207685.0,Total,5951928.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,65 years and over,1207685.0,Total,5951928.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,65 years and over,1207685.0,Total,5951928.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,65 years and over,1207685.0,Total,5951928.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,65 years and over,1207685.0,Total,5951928.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,65 years and over,1207685.0,Total,5951928.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Total,7614893.0,Less than High School,533718.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Total,7614893.0,Less than High School,533718.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Total,7614893.0,Less than High School,533718.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Total,7614893.0,Less than High School,533718.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Total,7614893.0,Less than High School,533718.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Total,7614893.0,Less than High School,533718.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Total,7614893.0,Proportion Less than HS,0.09,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Total,7614893.0,Proportion Less than HS,0.09,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Total,7614893.0,Proportion Less than HS,0.09,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Total,7614893.0,Proportion Less than HS,0.09,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Total,7614893.0,Proportion Less than HS,0.09,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Total,7614893.0,Proportion Less than HS,0.09,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Total,7614893.0,High School through Associates,3385181.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Total,7614893.0,High School through Associates,3385181.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Total,7614893.0,High School through Associates,3385181.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Total,7614893.0,High School through Associates,3385181.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Total,7614893.0,High School through Associates,3385181.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Total,7614893.0,High School through Associates,3385181.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Total,7614893.0,Proportion HS through AA,0.569,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Total,7614893.0,Proportion HS through AA,0.569,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Total,7614893.0,Proportion HS through AA,0.569,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Total,7614893.0,Proportion HS through AA,0.569,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Total,7614893.0,Proportion HS through AA,0.569,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Total,7614893.0,Proportion HS through AA,0.569,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Total,7614893.0,Bachelor's or Higher,2033029.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Total,7614893.0,Bachelor's or Higher,2033029.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Total,7614893.0,Bachelor's or Higher,2033029.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Total,7614893.0,Bachelor's or Higher,2033029.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Total,7614893.0,Bachelor's or Higher,2033029.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Total,7614893.0,Bachelor's or Higher,2033029.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Total,7614893.0,Proportion BA or Higher,0.342,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Total,7614893.0,Proportion BA or Higher,0.342,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Total,7614893.0,Proportion BA or Higher,0.342,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Total,7614893.0,Proportion BA or Higher,0.342,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Total,7614893.0,Proportion BA or Higher,0.342,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Total,7614893.0,Proportion BA or Higher,0.342,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Total,7614893.0,Total,5951928.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Total,7614893.0,Total,5951928.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Total,7614893.0,Total,5951928.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Total,7614893.0,Total,5951928.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Total,7614893.0,Total,5951928.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Total,7614893.0,Total,5951928.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Proportion under 18,0.218,Less than High School,533718.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Proportion under 18,0.218,Less than High School,533718.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Proportion under 18,0.218,Less than High School,533718.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Proportion under 18,0.218,Less than High School,533718.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Proportion under 18,0.218,Less than High School,533718.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Proportion under 18,0.218,Less than High School,533718.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Proportion under 18,0.218,Proportion Less than HS,0.09,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Proportion under 18,0.218,Proportion Less than HS,0.09,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Proportion under 18,0.218,Proportion Less than HS,0.09,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Proportion under 18,0.218,Proportion Less than HS,0.09,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Proportion under 18,0.218,Proportion Less than HS,0.09,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Proportion under 18,0.218,Proportion Less than HS,0.09,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Proportion under 18,0.218,High School through Associates,3385181.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Proportion under 18,0.218,High School through Associates,3385181.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Proportion under 18,0.218,High School through Associates,3385181.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Proportion under 18,0.218,High School through Associates,3385181.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Proportion under 18,0.218,High School through Associates,3385181.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Proportion under 18,0.218,High School through Associates,3385181.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Proportion under 18,0.218,Proportion HS through AA,0.569,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Proportion under 18,0.218,Proportion HS through AA,0.569,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Proportion under 18,0.218,Proportion HS through AA,0.569,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Proportion under 18,0.218,Proportion HS through AA,0.569,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Proportion under 18,0.218,Proportion HS through AA,0.569,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Proportion under 18,0.218,Proportion HS through AA,0.569,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Proportion under 18,0.218,Bachelor's or Higher,2033029.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Proportion under 18,0.218,Bachelor's or Higher,2033029.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Proportion under 18,0.218,Bachelor's or Higher,2033029.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Proportion under 18,0.218,Bachelor's or Higher,2033029.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Proportion under 18,0.218,Bachelor's or Higher,2033029.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Proportion under 18,0.218,Bachelor's or Higher,2033029.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Proportion under 18,0.218,Proportion BA or Higher,0.342,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Proportion under 18,0.218,Proportion BA or Higher,0.342,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Proportion under 18,0.218,Proportion BA or Higher,0.342,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Proportion under 18,0.218,Proportion BA or Higher,0.342,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Proportion under 18,0.218,Proportion BA or Higher,0.342,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Proportion under 18,0.218,Proportion BA or Higher,0.342,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Proportion under 18,0.218,Total,5951928.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Proportion under 18,0.218,Total,5951928.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Proportion under 18,0.218,Total,5951928.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Proportion under 18,0.218,Total,5951928.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Proportion under 18,0.218,Total,5951928.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Proportion under 18,0.218,Total,5951928.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Proportion between 18 and 64,0.623,Less than High School,533718.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Proportion between 18 and 64,0.623,Less than High School,533718.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Proportion between 18 and 64,0.623,Less than High School,533718.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Proportion between 18 and 64,0.623,Less than High School,533718.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Proportion between 18 and 64,0.623,Less than High School,533718.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Proportion between 18 and 64,0.623,Less than High School,533718.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Proportion between 18 and 64,0.623,Proportion Less than HS,0.09,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Proportion between 18 and 64,0.623,Proportion Less than HS,0.09,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Proportion between 18 and 64,0.623,Proportion Less than HS,0.09,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Proportion between 18 and 64,0.623,Proportion Less than HS,0.09,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Proportion between 18 and 64,0.623,Proportion Less than HS,0.09,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Proportion between 18 and 64,0.623,Proportion Less than HS,0.09,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Proportion between 18 and 64,0.623,High School through Associates,3385181.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Proportion between 18 and 64,0.623,High School through Associates,3385181.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Proportion between 18 and 64,0.623,High School through Associates,3385181.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Proportion between 18 and 64,0.623,High School through Associates,3385181.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Proportion between 18 and 64,0.623,High School through Associates,3385181.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Proportion between 18 and 64,0.623,High School through Associates,3385181.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Proportion between 18 and 64,0.623,Proportion HS through AA,0.569,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Proportion between 18 and 64,0.623,Proportion HS through AA,0.569,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Proportion between 18 and 64,0.623,Proportion HS through AA,0.569,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Proportion between 18 and 64,0.623,Proportion HS through AA,0.569,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Proportion between 18 and 64,0.623,Proportion HS through AA,0.569,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Proportion between 18 and 64,0.623,Proportion HS through AA,0.569,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Proportion between 18 and 64,0.623,Bachelor's or Higher,2033029.0,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Proportion between 18 and 64,0.623,Bachelor's or Higher,2033029.0,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Proportion between 18 and 64,0.623,Bachelor's or Higher,2033029.0,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Proportion between 18 and 64,0.623,Bachelor's or Higher,2033029.0,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Proportion between 18 and 64,0.623,Bachelor's or Higher,2033029.0,Mean Income,78254.0,Total Estimate,7470152.0
Washington ,Proportion between 18 and 64,0.623,Bachelor's or Higher,2033029.0,Mean Income,78254.0,Percent Estimate,0.0977543696567352
Washington ,Proportion between 18 and 64,0.623,Proportion BA or Higher,0.342,Median Income,58341.0,Below Poverty Estimate,730240.0
Washington ,Proportion between 18 and 64,0.623,Proportion BA or Higher,0.342,Median Income,58341.0,Total Estimate,7470152.0
Washington ,Proportion between 18 and 64,0.623,Proportion BA or Higher,0.342,Median Income,58341.0,Percent Estimate,0.0977543696567352
Washington ,Proportion between 18 and 64,0.623,Proportion BA or Higher,0.342,Mean Income,78254.0,Below Poverty Estimate,730240.0
Washington ,Proportion between 18 and 64,0.623,Proportion BA or Higher,0.342,Mean Income,78254.0,Total Estimate,7470152.0
